driverStandingsId,raceId,driverId,points,position,positionText,wins,fileName
69850,1033,844,18.0,7,7,0,driver_standings.csv
69849,1033,822,58.0,2,2,1,driver_standings.csv
69853,1033,832,15.0,9,9,0,driver_standings.csv
69865,1033,825,1.0,16,16,0,driver_standings.csv
69851,1033,846,26.0,4,4,0,driver_standings.csv
69867,1033,817,8.0,11,11,0,driver_standings.csv
69855,1033,842,6.0,12,12,0,driver_standings.csv
69862,1033,8,0.0,17,17,0,driver_standings.csv
69859,1033,849,0.0,18,18,0,driver_standings.csv
69857,1033,841,2.0,14,14,0,driver_standings.csv
69889,1034,807,0.0,21,21,0,driver_standings.csv
69890,1035,822,73.0,3,3,1,driver_standings.csv
69891,1035,844,45.0,4,4,0,driver_standings.csv
69892,1035,846,38.0,5,5,0,driver_standings.csv
69893,1035,1,107.0,1,1,3,driver_standings.csv
69894,1035,832,15.0,11,11,0,driver_standings.csv
69895,1035,815,22.0,8,8,0,driver_standings.csv
69896,1035,842,12.0,12,12,0,driver_standings.csv
69897,1035,839,16.0,10,10,0,driver_standings.csv
69898,1035,841,2.0,15,15,0,driver_standings.csv
69899,1035,20,10.0,13,13,0,driver_standings.csv
69900,1035,849,0.0,19,19,0,driver_standings.csv
69901,1035,826,2.0,16,16,0,driver_standings.csv
69902,1035,848,36.0,6,6,0,driver_standings.csv
69903,1035,8,0.0,18,18,0,driver_standings.csv
69904,1035,847,0.0,20,20,0,driver_standings.csv
69905,1035,154,0.0,21,21,0,driver_standings.csv
69906,1035,825,1.0,17,17,0,driver_standings.csv
69907,1035,840,28.0,7,7,0,driver_standings.csv
69908,1035,817,20.0,9,9,0,driver_standings.csv
69909,1035,830,77.0,2,2,1,driver_standings.csv
69910,1035,807,6.0,14,14,0,driver_standings.csv
69911,1036,822,89.0,3,3,1,driver_standings.csv
69912,1036,844,45.0,4,4,0,driver_standings.csv
69913,1036,846,39.0,7,7,0,driver_standings.csv
69914,1036,1,132.0,1,1,4,driver_standings.csv
69915,1036,832,23.0,9,9,0,driver_standings.csv
69916,1036,815,32.0,8,8,0,driver_standings.csv
69917,1036,842,14.0,13,13,0,driver_standings.csv
69918,1036,839,16.0,12,12,0,driver_standings.csv
69919,1036,841,2.0,15,15,0,driver_standings.csv
69920,1036,20,16.0,11,11,0,driver_standings.csv
69921,1036,849,0.0,19,19,0,driver_standings.csv
69922,1036,826,2.0,16,16,0,driver_standings.csv
69923,1036,848,40.0,6,6,0,driver_standings.csv
69924,1036,8,0.0,18,18,0,driver_standings.csv
69925,1036,847,0.0,20,20,0,driver_standings.csv
69926,1036,154,0.0,21,21,0,driver_standings.csv
69927,1036,825,1.0,17,17,0,driver_standings.csv
69928,1036,840,40.0,5,5,0,driver_standings.csv
69929,1036,817,20.0,10,10,0,driver_standings.csv
69930,1036,830,95.0,2,2,1,driver_standings.csv
69931,1036,807,6.0,14,14,0,driver_standings.csv
69932,1037,822,107.0,3,3,1,driver_standings.csv
69933,1037,844,45.0,5,5,0,driver_standings.csv
69934,1037,846,45.0,6,6,0,driver_standings.csv
69935,1037,1,157.0,1,1,5,driver_standings.csv
69936,1037,832,23.0,11,11,0,driver_standings.csv
69937,1037,815,33.0,9,9,0,driver_standings.csv
69938,1037,842,18.0,12,12,0,driver_standings.csv
69939,1037,839,26.0,10,10,0,driver_standings.csv
69940,1037,841,2.0,15,15,0,driver_standings.csv
69941,1037,20,16.0,13,13,0,driver_standings.csv
69942,1037,849,0.0,19,19,0,driver_standings.csv
69943,1037,826,2.0,16,16,0,driver_standings.csv
69944,1037,848,48.0,4,4,0,driver_standings.csv
69945,1037,8,0.0,18,18,0,driver_standings.csv
69946,1037,847,0.0,20,20,0,driver_standings.csv
69947,1037,154,0.0,21,21,0,driver_standings.csv
69948,1037,825,1.0,17,17,0,driver_standings.csv
69949,1037,840,42.0,7,7,0,driver_standings.csv
69950,1037,817,33.0,8,8,0,driver_standings.csv
69951,1037,830,110.0,2,2,1,driver_standings.csv
69952,1037,807,6.0,14,14,0,driver_standings.csv
69953,1038,822,117.0,2,2,1,driver_standings.csv
69954,1038,844,45.0,7,7,0,driver_standings.csv
69955,1038,846,57.0,5,5,0,driver_standings.csv
69956,1038,1,164.0,1,1,5,driver_standings.csv
69957,1038,832,41.0,9,9,0,driver_standings.csv
69958,1038,815,34.0,11,11,0,driver_standings.csv
69959,1038,842,43.0,8,8,1,driver_standings.csv
69960,1038,839,30.0,12,12,0,driver_standings.csv
69961,1038,841,2.0,16,16,0,driver_standings.csv
69962,1038,20,16.0,13,13,0,driver_standings.csv
69963,1038,849,0.0,18,18,0,driver_standings.csv
69964,1038,826,4.0,15,15,0,driver_standings.csv
69965,1038,848,48.0,6,6,0,driver_standings.csv
69966,1038,8,0.0,19,19,0,driver_standings.csv
69967,1038,847,0.0,21,21,0,driver_standings.csv
69968,1038,154,0.0,20,20,0,driver_standings.csv
69969,1038,825,1.0,17,17,0,driver_standings.csv
69970,1038,840,57.0,4,4,0,driver_standings.csv
69971,1038,817,41.0,10,10,0,driver_standings.csv
69972,1038,830,110.0,3,3,1,driver_standings.csv
69973,1038,807,6.0,14,14,0,driver_standings.csv
69974,1039,822,135.0,2,2,1,driver_standings.csv
69975,1039,844,49.0,8,8,0,driver_standings.csv
69976,1039,846,65.0,4,4,0,driver_standings.csv
69977,1039,1,190.0,1,1,6,driver_standings.csv
69978,1039,832,41.0,11,11,0,driver_standings.csv
69979,1039,815,44.0,9,9,0,driver_standings.csv
69980,1039,842,43.0,10,10,1,driver_standings.csv
69981,1039,839,30.0,12,12,0,driver_standings.csv
69982,1039,841,2.0,17,17,0,driver_standings.csv
69983,1039,20,17.0,13,13,0,driver_standings.csv
69984,1039,849,0.0,19,19,0,driver_standings.csv
69985,1039,826,10.0,14,14,0,driver_standings.csv
69986,1039,848,63.0,5,5,0,driver_standings.csv
69987,1039,8,2.0,16,16,0,driver_standings.csv
69988,1039,847,0.0,20,20,0,driver_standings.csv
69989,1039,154,0.0,21,21,0,driver_standings.csv
69990,1039,825,1.0,18,18,0,driver_standings.csv
69991,1039,840,57.0,6,6,0,driver_standings.csv
69992,1039,817,53.0,7,7,0,driver_standings.csv
69993,1039,830,110.0,3,3,1,driver_standings.csv
69994,1039,807,6.0,15,15,0,driver_standings.csv
70017,1040,846,65.0,4,4,0,driver_standings.csv
70018,1040,1,205.0,1,1,6,driver_standings.csv
70019,1040,832,41.0,11,11,0,driver_standings.csv
70020,1040,815,56.0,9,9,0,driver_standings.csv
70021,1040,842,45.0,10,10,1,driver_standings.csv
70022,1040,839,36.0,12,12,0,driver_standings.csv
70023,1040,841,2.0,17,17,0,driver_standings.csv
70024,1040,20,17.0,13,13,0,driver_standings.csv
70025,1040,849,0.0,19,19,0,driver_standings.csv
70026,1040,826,14.0,14,14,0,driver_standings.csv
70027,1040,848,64.0,5,5,0,driver_standings.csv
70028,1040,8,2.0,16,16,0,driver_standings.csv
70029,1040,847,0.0,20,20,0,driver_standings.csv
70030,1040,154,0.0,21,21,0,driver_standings.csv
70031,1040,825,1.0,18,18,0,driver_standings.csv
70032,1040,840,57.0,8,8,0,driver_standings.csv
70033,1040,817,63.0,6,6,0,driver_standings.csv
70034,1040,830,128.0,3,3,1,driver_standings.csv
70035,1040,807,6.0,15,15,0,driver_standings.csv
70036,1041,822,161.0,2,2,2,driver_standings.csv
70037,1041,844,63.0,8,8,0,driver_standings.csv
70038,1041,846,65.0,6,6,0,driver_standings.csv
70039,1041,1,230.0,1,1,7,driver_standings.csv
70040,1041,832,51.0,11,11,0,driver_standings.csv
70041,1041,815,68.0,5,5,0,driver_standings.csv
70042,1041,842,53.0,10,10,1,driver_standings.csv
70043,1041,839,36.0,12,12,0,driver_standings.csv
70044,1041,841,3.0,16,16,0,driver_standings.csv
70045,1041,20,17.0,13,13,0,driver_standings.csv
70046,1041,849,0.0,20,20,0,driver_standings.csv
70047,1041,826,14.0,14,14,0,driver_standings.csv
70048,1041,848,64.0,7,7,0,driver_standings.csv
70049,1041,8,2.0,17,17,0,driver_standings.csv
70050,1041,847,0.0,21,21,0,driver_standings.csv
70051,1041,154,2.0,18,18,0,driver_standings.csv
70052,1041,825,1.0,19,19,0,driver_standings.csv
70053,1041,840,57.0,9,9,0,driver_standings.csv
70054,1041,817,78.0,4,4,0,driver_standings.csv
70055,1041,830,147.0,3,3,1,driver_standings.csv
70056,1041,807,10.0,15,15,0,driver_standings.csv
70057,1042,822,179.0,2,2,2,driver_standings.csv
70058,1042,844,75.0,5,5,0,driver_standings.csv
70059,1042,846,65.0,7,7,0,driver_standings.csv
70060,1042,1,256.0,1,1,8,driver_standings.csv
70061,1042,832,59.0,10,10,0,driver_standings.csv
70062,1042,815,74.0,6,6,0,driver_standings.csv
70063,1042,842,63.0,9,9,1,driver_standings.csv
70064,1042,839,40.0,12,12,0,driver_standings.csv
70065,1042,841,3.0,16,16,0,driver_standings.csv
70066,1042,20,18.0,13,13,0,driver_standings.csv
70067,1042,849,0.0,20,20,0,driver_standings.csv
70068,1042,826,14.0,14,14,0,driver_standings.csv
70069,1042,848,64.0,8,8,0,driver_standings.csv
70070,1042,8,2.0,17,17,0,driver_standings.csv
70071,1042,847,0.0,21,21,0,driver_standings.csv
70072,1042,154,2.0,18,18,0,driver_standings.csv
70073,1042,825,1.0,19,19,0,driver_standings.csv
70074,1042,840,57.0,11,11,0,driver_standings.csv
70075,1042,817,80.0,4,4,0,driver_standings.csv
70076,1042,830,162.0,3,3,1,driver_standings.csv
70077,1042,807,10.0,15,15,0,driver_standings.csv
70078,1043,822,197.0,2,2,2,driver_standings.csv
70079,1043,844,85.0,5,5,0,driver_standings.csv
70080,1043,846,69.0,7,7,0,driver_standings.csv
70081,1043,1,282.0,1,1,9,driver_standings.csv
70082,1043,832,65.0,8,8,0,driver_standings.csv
70083,1043,815,82.0,6,6,0,driver_standings.csv
70084,1043,842,63.0,10,10,1,driver_standings.csv
70085,1043,839,40.0,12,12,0,driver_standings.csv
70086,1043,841,4.0,17,17,0,driver_standings.csv
70087,1043,20,18.0,14,14,0,driver_standings.csv
70088,1043,849,0.0,20,20,0,driver_standings.csv
70089,1043,826,26.0,13,13,0,driver_standings.csv
70090,1043,848,64.0,9,9,0,driver_standings.csv
70091,1043,8,4.0,16,16,0,driver_standings.csv
70092,1043,847,0.0,21,21,0,driver_standings.csv
70093,1043,154,2.0,18,18,0,driver_standings.csv
70094,1043,825,1.0,19,19,0,driver_standings.csv
70095,1043,840,57.0,11,11,0,driver_standings.csv
70096,1043,817,95.0,4,4,0,driver_standings.csv
70097,1043,830,162.0,3,3,1,driver_standings.csv
70098,1043,807,10.0,15,15,0,driver_standings.csv
70099,1044,822,197.0,2,2,2,driver_standings.csv
70100,1044,844,97.0,5,5,0,driver_standings.csv
70101,1044,846,74.0,8,8,0,driver_standings.csv
70102,1044,1,307.0,1,1,10,driver_standings.csv
70103,1044,832,75.0,7,7,0,driver_standings.csv
70104,1044,815,100.0,4,4,0,driver_standings.csv
70105,1044,842,63.0,10,10,1,driver_standings.csv
70106,1044,839,40.0,12,12,0,driver_standings.csv
70107,1044,841,4.0,17,17,0,driver_standings.csv
70108,1044,20,33.0,13,13,0,driver_standings.csv
70109,1044,849,0.0,20,20,0,driver_standings.csv
70110,1044,826,26.0,14,14,0,driver_standings.csv
70111,1044,848,70.0,9,9,0,driver_standings.csv
70112,1044,8,4.0,16,16,0,driver_standings.csv
70113,1044,847,0.0,21,21,0,driver_standings.csv
70114,1044,154,2.0,18,18,0,driver_standings.csv
70115,1044,825,1.0,19,19,0,driver_standings.csv
70116,1044,840,59.0,11,11,0,driver_standings.csv
70117,1044,817,96.0,6,6,0,driver_standings.csv
70118,1044,830,170.0,3,3,1,driver_standings.csv
70119,1044,807,10.0,15,15,0,driver_standings.csv
70120,1045,822,201.0,2,2,2,driver_standings.csv
70121,1045,844,98.0,6,6,0,driver_standings.csv
70122,1045,846,86.0,7,7,0,driver_standings.csv
70123,1045,1,332.0,1,1,11,driver_standings.csv
70124,1045,832,85.0,8,8,0,driver_standings.csv
70125,1045,815,100.0,5,5,0,driver_standings.csv
70126,1045,842,71.0,10,10,1,driver_standings.csv
70127,1045,839,42.0,12,12,0,driver_standings.csv
70128,1045,841,4.0,17,17,0,driver_standings.csv
70129,1045,20,33.0,13,13,0,driver_standings.csv
70130,1045,849,0.0,20,20,0,driver_standings.csv
70131,1045,826,26.0,14,14,0,driver_standings.csv
70132,1045,848,85.0,9,9,0,driver_standings.csv
70133,1045,8,4.0,16,16,0,driver_standings.csv
70134,1045,847,0.0,21,21,0,driver_standings.csv
70135,1045,154,2.0,18,18,0,driver_standings.csv
70136,1045,825,1.0,19,19,0,driver_standings.csv
70137,1045,840,59.0,11,11,0,driver_standings.csv
70138,1045,817,102.0,4,4,0,driver_standings.csv
70139,1045,830,189.0,3,3,1,driver_standings.csv
70140,1045,807,10.0,15,15,0,driver_standings.csv
70141,1046,822,205.0,2,2,2,driver_standings.csv
70142,1046,844,98.0,6,6,0,driver_standings.csv
70143,1046,846,87.0,9,9,0,driver_standings.csv
70144,1046,1,332.0,1,1,11,driver_standings.csv
70145,1046,832,97.0,7,7,0,driver_standings.csv
70146,1046,815,125.0,4,4,1,driver_standings.csv
70147,1046,842,71.0,11,11,1,driver_standings.csv
70148,1046,839,60.0,12,12,0,driver_standings.csv
70149,1046,841,4.0,17,17,0,driver_standings.csv
70150,1046,20,33.0,13,13,0,driver_standings.csv
70151,1046,849,0.0,21,21,0,driver_standings.csv
70152,1046,826,32.0,14,14,0,driver_standings.csv
70153,1046,848,93.0,8,8,0,driver_standings.csv
70154,1046,8,4.0,16,16,0,driver_standings.csv
70155,1046,847,3.0,18,18,0,driver_standings.csv
70156,1046,154,2.0,19,19,0,driver_standings.csv
70157,1046,825,1.0,20,20,0,driver_standings.csv
70158,1046,840,74.0,10,10,0,driver_standings.csv
70159,1046,817,112.0,5,5,0,driver_standings.csv
70160,1046,830,189.0,3,3,1,driver_standings.csv
70161,1046,807,10.0,15,15,0,driver_standings.csv
70162,1046,851,0.0,22,22,0,driver_standings.csv
70163,1046,850,0.0,23,23,0,driver_standings.csv
70208,1047,851,0.0,22,22,0,driver_standings.csv
70207,1047,807,10.0,15,15,0,driver_standings.csv
70206,1047,830,214.0,3,3,2,driver_standings.csv
70205,1047,817,119.0,5,5,0,driver_standings.csv
70203,1047,825,1.0,20,20,0,driver_standings.csv
70201,1047,847,3.0,18,18,0,driver_standings.csv
70198,1047,826,32.0,14,14,0,driver_standings.csv
70196,1047,20,33.0,13,13,0,driver_standings.csv
70194,1047,839,62.0,12,12,0,driver_standings.csv
70192,1047,815,125.0,4,4,1,driver_standings.csv
70190,1047,1,347.0,1,1,11,driver_standings.csv
70191,1047,832,105.0,6,6,0,driver_standings.csv
70193,1047,842,75.0,10,10,1,driver_standings.csv
70202,1047,154,2.0,19,19,0,driver_standings.csv
70209,1047,850,0.0,23,23,0,driver_standings.csv
70195,1047,841,4.0,17,17,0,driver_standings.csv
70204,1047,840,75.0,11,11,0,driver_standings.csv
70189,1047,846,97.0,9,9,0,driver_standings.csv
70200,1047,8,4.0,16,16,0,driver_standings.csv
70199,1047,848,105.0,7,7,0,driver_standings.csv
70197,1047,849,0.0,21,21,0,driver_standings.csv
70188,1047,844,98.0,8,8,0,driver_standings.csv
70187,1047,822,223.0,2,2,2,driver_standings.csv
70718,1051,9,0.0,20,20,0,driver_standings.csv
70717,1051,853,0.0,21,21,0,driver_standings.csv
70716,1051,4,77.0,10,10,0,driver_standings.csv
70715,1051,849,7.0,17,17,0,driver_standings.csv
70714,1051,842,92.0,9,9,0,driver_standings.csv
70713,1051,854,0.0,19,19,0,driver_standings.csv
70712,1051,20,43.0,12,12,0,driver_standings.csv
70711,1051,847,16.0,15,15,0,driver_standings.csv
70710,1051,839,60.0,11,11,1,driver_standings.csv
70709,1051,841,1.0,18,18,0,driver_standings.csv
70708,1051,8,10.0,16,16,0,driver_standings.csv
70707,1051,840,34.0,13,13,0,driver_standings.csv
70706,1051,852,20.0,14,14,0,driver_standings.csv
70705,1051,832,145.5,7,7,0,driver_standings.csv
70704,1051,817,105.0,8,8,1,driver_standings.csv
70703,1051,844,152.0,6,6,0,driver_standings.csv
70702,1051,815,190.0,4,4,1,driver_standings.csv
70701,1051,846,153.0,5,5,0,driver_standings.csv
70700,1051,822,203.0,3,3,1,driver_standings.csv
70699,1051,830,351.5,1,1,9,driver_standings.csv
70698,1051,1,343.5,2,2,7,driver_standings.csv
70231,1052,1,25.0,1,1,1,driver_standings.csv
70232,1052,830,18.0,2,2,0,driver_standings.csv
70233,1052,822,16.0,3,3,0,driver_standings.csv
70234,1052,846,12.0,4,4,0,driver_standings.csv
70235,1052,815,10.0,5,5,0,driver_standings.csv
70236,1052,844,8.0,6,6,0,driver_standings.csv
70237,1052,817,6.0,7,7,0,driver_standings.csv
70238,1052,832,4.0,8,8,0,driver_standings.csv
70239,1052,852,2.0,9,9,0,driver_standings.csv
70240,1052,840,1.0,10,10,0,driver_standings.csv
70241,1052,8,0.0,11,11,0,driver_standings.csv
70242,1052,841,0.0,12,12,0,driver_standings.csv
70243,1052,839,0.0,13,13,0,driver_standings.csv
70244,1052,847,0.0,14,14,0,driver_standings.csv
70245,1052,20,0.0,15,15,0,driver_standings.csv
70246,1052,854,0.0,16,16,0,driver_standings.csv
70247,1052,842,0.0,17,17,0,driver_standings.csv
70248,1052,849,0.0,18,18,0,driver_standings.csv
70249,1052,4,0.0,19,19,0,driver_standings.csv
70250,1052,853,0.0,20,20,0,driver_standings.csv
70300,1053,840,5.0,10,10,0,driver_standings.csv
70295,1053,815,10.0,8,8,0,driver_standings.csv
70310,1053,853,0.0,19,19,0,driver_standings.csv
70309,1053,4,1.0,13,13,0,driver_standings.csv
70308,1053,849,0.0,20,20,0,driver_standings.csv
70307,1053,842,6.0,9,9,0,driver_standings.csv
70298,1053,832,14.0,6,6,0,driver_standings.csv
70296,1053,844,20.0,4,4,0,driver_standings.csv
70292,1053,830,43.0,2,2,1,driver_standings.csv
70305,1053,20,0.0,17,17,0,driver_standings.csv
70304,1053,847,0.0,16,16,0,driver_standings.csv
70306,1053,854,0.0,18,18,0,driver_standings.csv
70303,1053,839,2.0,12,12,0,driver_standings.csv
70302,1053,841,0.0,15,15,0,driver_standings.csv
70301,1053,8,0.0,14,14,0,driver_standings.csv
70299,1053,852,2.0,11,11,0,driver_standings.csv
70297,1053,817,14.0,7,7,0,driver_standings.csv
70294,1053,846,27.0,3,3,0,driver_standings.csv
70293,1053,822,16.0,5,5,0,driver_standings.csv
70291,1053,1,44.0,1,1,1,driver_standings.csv
70311,1054,1,69.0,1,1,2,driver_standings.csv
70312,1054,830,61.0,2,2,1,driver_standings.csv
70313,1054,822,32.0,4,4,0,driver_standings.csv
70314,1054,846,37.0,3,3,0,driver_standings.csv
70315,1054,815,22.0,6,6,0,driver_standings.csv
70316,1054,844,28.0,5,5,0,driver_standings.csv
70317,1054,817,16.0,7,7,0,driver_standings.csv
70318,1054,832,14.0,8,8,0,driver_standings.csv
70319,1054,852,2.0,13,13,0,driver_standings.csv
70320,1054,840,5.0,11,11,0,driver_standings.csv
70321,1054,8,0.0,14,14,0,driver_standings.csv
70322,1054,841,0.0,15,15,0,driver_standings.csv
70323,1054,839,8.0,9,9,0,driver_standings.csv
70324,1054,847,0.0,17,17,0,driver_standings.csv
70325,1054,20,0.0,16,16,0,driver_standings.csv
70326,1054,854,0.0,18,18,0,driver_standings.csv
70327,1054,842,7.0,10,10,0,driver_standings.csv
70328,1054,849,0.0,20,20,0,driver_standings.csv
70329,1054,4,5.0,12,12,0,driver_standings.csv
70330,1054,853,0.0,19,19,0,driver_standings.csv
70331,1055,1,94.0,1,1,3,driver_standings.csv
70332,1055,830,80.0,2,2,1,driver_standings.csv
70333,1055,822,47.0,3,3,0,driver_standings.csv
70334,1055,846,41.0,4,4,0,driver_standings.csv
70335,1055,815,32.0,6,6,0,driver_standings.csv
70336,1055,844,40.0,5,5,0,driver_standings.csv
70337,1055,817,24.0,7,7,0,driver_standings.csv
70338,1055,832,20.0,8,8,0,driver_standings.csv
70339,1055,852,2.0,13,13,0,driver_standings.csv
70340,1055,840,5.0,11,11,0,driver_standings.csv
70341,1055,8,0.0,14,14,0,driver_standings.csv
70342,1055,841,0.0,15,15,0,driver_standings.csv
70343,1055,839,10.0,9,9,0,driver_standings.csv
70344,1055,847,0.0,17,17,0,driver_standings.csv
70345,1055,20,0.0,16,16,0,driver_standings.csv
70346,1055,854,0.0,18,18,0,driver_standings.csv
70347,1055,842,8.0,10,10,0,driver_standings.csv
70348,1055,849,0.0,19,19,0,driver_standings.csv
70349,1055,4,5.0,12,12,0,driver_standings.csv
70350,1055,853,0.0,20,20,0,driver_standings.csv
70351,1056,1,101.0,2,2,3,driver_standings.csv
70352,1056,830,105.0,1,1,2,driver_standings.csv
70353,1056,822,47.0,4,4,0,driver_standings.csv
70354,1056,846,56.0,3,3,0,driver_standings.csv
70355,1056,815,44.0,5,5,0,driver_standings.csv
70356,1056,844,40.0,6,6,0,driver_standings.csv
70357,1056,817,24.0,8,8,0,driver_standings.csv
70358,1056,832,38.0,7,7,0,driver_standings.csv
70359,1056,852,2.0,14,14,0,driver_standings.csv
70360,1056,840,9.0,12,12,0,driver_standings.csv
70361,1056,8,0.0,16,16,0,driver_standings.csv
70362,1056,841,1.0,15,15,0,driver_standings.csv
70363,1056,839,12.0,10,10,0,driver_standings.csv
70364,1056,847,0.0,17,17,0,driver_standings.csv
70365,1056,20,10.0,11,11,0,driver_standings.csv
70366,1056,854,0.0,19,19,0,driver_standings.csv
70367,1056,842,16.0,9,9,0,driver_standings.csv
70368,1056,849,0.0,18,18,0,driver_standings.csv
70369,1056,4,5.0,13,13,0,driver_standings.csv
70370,1056,853,0.0,20,20,0,driver_standings.csv
70371,1057,1,101.0,2,2,3,driver_standings.csv
70372,1057,830,105.0,1,1,2,driver_standings.csv
70373,1057,822,47.0,6,6,0,driver_standings.csv
70374,1057,846,66.0,4,4,0,driver_standings.csv
70375,1057,815,69.0,3,3,1,driver_standings.csv
70376,1057,844,52.0,5,5,0,driver_standings.csv
70377,1057,817,26.0,10,10,0,driver_standings.csv
70378,1057,832,42.0,7,7,0,driver_standings.csv
70379,1057,852,8.0,14,14,0,driver_standings.csv
70380,1057,840,9.0,13,13,0,driver_standings.csv
70381,1057,8,1.0,15,15,0,driver_standings.csv
70382,1057,841,1.0,16,16,0,driver_standings.csv
70383,1057,839,12.0,12,12,0,driver_standings.csv
70384,1057,847,0.0,18,18,0,driver_standings.csv
70385,1057,20,28.0,9,9,0,driver_standings.csv
70386,1057,854,0.0,17,17,0,driver_standings.csv
70387,1057,842,31.0,8,8,0,driver_standings.csv
70388,1057,849,0.0,20,20,0,driver_standings.csv
70389,1057,4,13.0,11,11,0,driver_standings.csv
70390,1057,853,0.0,19,19,0,driver_standings.csv
70391,1059,1,119.0,2,2,3,driver_standings.csv
70392,1059,830,131.0,1,1,3,driver_standings.csv
70393,1059,822,59.0,5,5,0,driver_standings.csv
70394,1059,846,76.0,4,4,0,driver_standings.csv
70395,1059,815,84.0,3,3,1,driver_standings.csv
70396,1059,844,52.0,6,6,0,driver_standings.csv
70397,1059,817,34.0,9,9,0,driver_standings.csv
70398,1059,832,42.0,7,7,0,driver_standings.csv
70399,1059,852,8.0,14,14,0,driver_standings.csv
70400,1059,840,10.0,13,13,0,driver_standings.csv
70401,1059,8,1.0,15,15,0,driver_standings.csv
70402,1059,841,1.0,16,16,0,driver_standings.csv
70403,1059,839,12.0,12,12,0,driver_standings.csv
70404,1059,847,0.0,17,17,0,driver_standings.csv
70405,1059,20,30.0,10,10,0,driver_standings.csv
70406,1059,854,0.0,18,18,0,driver_standings.csv
70407,1059,842,37.0,8,8,0,driver_standings.csv
70408,1059,849,0.0,20,20,0,driver_standings.csv
70409,1059,4,17.0,11,11,0,driver_standings.csv
70410,1059,853,0.0,19,19,0,driver_standings.csv
70411,1058,1,138.0,2,2,3,driver_standings.csv
70412,1058,830,156.0,1,1,4,driver_standings.csv
70413,1058,822,74.0,5,5,0,driver_standings.csv
70414,1058,846,86.0,4,4,0,driver_standings.csv
70415,1058,815,96.0,3,3,1,driver_standings.csv
70416,1058,844,58.0,6,6,0,driver_standings.csv
70417,1058,817,34.0,9,9,0,driver_standings.csv
70418,1058,832,50.0,7,7,0,driver_standings.csv
70419,1058,852,9.0,14,14,0,driver_standings.csv
70420,1058,840,14.0,12,12,0,driver_standings.csv
70421,1058,8,1.0,15,15,0,driver_standings.csv
70422,1058,841,1.0,16,16,0,driver_standings.csv
70423,1058,839,12.0,13,13,0,driver_standings.csv
70424,1058,847,0.0,17,17,0,driver_standings.csv
70425,1058,20,30.0,10,10,0,driver_standings.csv
70426,1058,854,0.0,18,18,0,driver_standings.csv
70427,1058,842,37.0,8,8,0,driver_standings.csv
70428,1058,849,0.0,20,20,0,driver_standings.csv
70429,1058,4,19.0,11,11,0,driver_standings.csv
70430,1058,853,0.0,19,19,0,driver_standings.csv
70468,1060,849,0.0,20,20,0,driver_standings.csv
70467,1060,842,39.0,9,9,0,driver_standings.csv
70465,1060,20,30.0,10,10,0,driver_standings.csv
70464,1060,847,0.0,17,17,0,driver_standings.csv
70461,1060,8,1.0,15,15,0,driver_standings.csv
70458,1060,832,60.0,7,7,0,driver_standings.csv
70456,1060,844,62.0,6,6,0,driver_standings.csv
70455,1060,815,104.0,3,3,1,driver_standings.csv
70454,1060,846,101.0,4,4,0,driver_standings.csv
70452,1060,830,182.0,1,1,5,driver_standings.csv
70470,1060,853,0.0,19,19,0,driver_standings.csv
70469,1060,4,20.0,11,11,0,driver_standings.csv
70466,1060,854,0.0,18,18,0,driver_standings.csv
70453,1060,822,92.0,5,5,0,driver_standings.csv
70460,1060,840,14.0,12,12,0,driver_standings.csv
70463,1060,839,12.0,13,13,0,driver_standings.csv
70462,1060,841,1.0,16,16,0,driver_standings.csv
70459,1060,852,9.0,14,14,0,driver_standings.csv
70457,1060,817,40.0,8,8,0,driver_standings.csv
70451,1060,1,150.0,2,2,3,driver_standings.csv
70471,1061,1,177.0,2,2,4,driver_standings.csv
70472,1061,830,185.0,1,1,5,driver_standings.csv
70473,1061,822,108.0,4,4,0,driver_standings.csv
70474,1061,846,113.0,3,3,0,driver_standings.csv
70475,1061,815,104.0,5,5,1,driver_standings.csv
70476,1061,844,80.0,6,6,0,driver_standings.csv
70477,1061,817,50.0,8,8,0,driver_standings.csv
70478,1061,832,68.0,7,7,0,driver_standings.csv
70479,1061,852,10.0,14,14,0,driver_standings.csv
70480,1061,840,18.0,12,12,0,driver_standings.csv
70481,1061,8,1.0,15,15,0,driver_standings.csv
70482,1061,841,1.0,16,16,0,driver_standings.csv
70483,1061,839,14.0,13,13,0,driver_standings.csv
70484,1061,847,0.0,17,17,0,driver_standings.csv
70485,1061,20,30.0,10,10,0,driver_standings.csv
70486,1061,854,0.0,18,18,0,driver_standings.csv
70487,1061,842,39.0,9,9,0,driver_standings.csv
70488,1061,849,0.0,19,19,0,driver_standings.csv
70489,1061,4,26.0,11,11,0,driver_standings.csv
70490,1061,853,0.0,20,20,0,driver_standings.csv
70528,1062,849,6.0,15,15,0,driver_standings.csv
70527,1062,842,50.0,8,8,0,driver_standings.csv
70525,1062,20,30.0,12,12,0,driver_standings.csv
70524,1062,847,4.0,16,16,0,driver_standings.csv
70523,1062,839,39.0,10,10,1,driver_standings.csv
70521,1062,8,2.0,17,17,0,driver_standings.csv
70520,1062,840,18.0,14,14,0,driver_standings.csv
70517,1062,817,50.0,9,9,0,driver_standings.csv
70515,1062,815,104.0,5,5,1,driver_standings.csv
70513,1062,822,108.0,4,4,0,driver_standings.csv
